"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2015"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE326","Arr. Thuin","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE327","Arr. Tournai","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","42632.81"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE331","Arr. Huy","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1294.23"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE332","Arr. Liege","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","1586644.75"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE334","Arr. Waremme","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE335","Arr. Verviers - Communes francophones","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","416166.65"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE336","Bezirk Verviers - Deutschsprachige Gemeinschaft","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE341","Arr. Arlon","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","84461.67"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE342","Arr. Bastogne","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE343","Arr. Marche-en-Famenne","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","56825.33"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE344","Arr. Neufchateau","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","6399.38"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE345","Arr. Virton","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","9980.84"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE351","Arr. Dinant","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","5799.41"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE352","Arr. Namur","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","127860.85"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BE353","Arr. Philippeville","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","0.0"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BG311","Vidin","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","50609.03"
"403","FDI deal value in manufacturing","man-vfdi","NUTS","3","2013","BG312","Montana","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","27737.26"
