"id","name","code","nomenclature","level","version","tunit_code","tunit_name","processes","sources","y_2003-2009"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE222","Arr. Maaseik","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","320623.84"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE223","Arr. Tongeren","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","62248.28"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE231","Arr. Aalst","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","404600.43"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE232","Arr. Dendermonde","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","220329.65"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE233","Arr. Eeklo","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","558.1"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE234","Arr. Gent","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3714607.25"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE235","Arr. Oudenaarde","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","33385.61"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE236","Arr. Sint-Niklaas","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","613295.75"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE241","Arr. Halle-Vilvoorde","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","3143070.0"
"400","FDI deal value between 2003 and 2009","b09-vfdi","NUTS","3","2013","BE242","Arr. Leuven","","1-Financial Times (FT); fDi Database : www.fdimarkets.com | 2-Bureau van Dijk; Zephyr database : www.bvdinfo.com/en-us/home","4716304.0"
